typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","823","false","0","false","0","33422.049","33422.049","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","64","false","0","false","0","7307.463","7307.463","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","18","false","5","u","18","false","264","false","0","false","0","22667.851","22667.851","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","false","5","u","7","false","19580","false","0","false","0","56241.193","56241.193","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","246","FIN","Finland","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20","false","5","u","20","false","952","false","0","false","0","41337.435","41337.435","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","54","false","5","u","54","false","385","false","0","false","0","21117.783","21117.783","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","465","false","9912","false","0","false","0","43452.789","43452.789","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","643","false","0","false","0","11697.717","11697.717","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","352","ISL","Iceland","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","5","u","8","false","3496","false","0","false","0","82545.583","82545.583","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","39","false","5","u","39","false","77959","false","0","false","0","1771566.637","1771566.637","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","390","false","0","false","0","21475.386","21475.386","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","92","false","5","u","92","false","4518","false","0","false","0","141302.37","141302.37","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","404","KEN","Kenya","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","20","false","0","false","0","2578.862","2578.862","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","21","false","5","u","21","false","404","false","0","false","0","22500.053","22500.053","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","5","u","11","false","33","false","0","false","0","5709.256","5709.256","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","64","false","5","u","64","false","36534","false","0","false","0","100839.685","100839.685","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","535","BES","Bonaire","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","11","false","5","u","11","false","108","false","0","false","0","8499.928","8499.928","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","554","NZL","New Zealand","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","12","false","0","false","0","1444.163","1444.163","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","20","false","0","false","0","1915.922","1915.922","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","579","NOR","Norway","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","5","u","8","false","161","false","0","false","0","8583.827","8583.827","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","598","PNG","Papua New Guinea","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","5","u","6","false","54","false","0","false","0","9666.262","9666.262","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","608","PHL","Philippines","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","5","u","8","false","62","false","0","false","0","3611.782","3611.782","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","24","false","0","false","0","3347.706","3347.706","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","620","PRT","Portugal","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","4","false","0","false","0","1471.67","1471.67","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","699","IND","India","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","7","false","0","false","0","1433.159","1433.159","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","703","SVK","Slovakia","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","45","false","0","false","0","2567.859","2567.859","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","705","SVN","Slovenia","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","640","false","0","false","0","16965.472","16965.472","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","false","5","u","7","false","634","false","0","false","0","22925.05","22925.05","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","729","SDN","Sudan","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","32000","false","0","false","0","156379.428","156379.428","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","784","ARE","United Arab Emirates","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","23","false","0","false","0","2442.698","2442.698","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","837","X1 ","Bunkers","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19","false","5","u","19","false","7287340","false","0","false","0","114692305.736","114692305.736","0","false","true",
"C","A","20210101","2021","52","2021","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","215","false","5","u","215","false","8272","false","0","false","0","252853.615","252853.615","0","false","true",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","0","W00","World","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","123","false","5","u","123","false","1707034.705","true","0","false","0","14946713","14946713","4","false","true",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","112","false","5","u","112","false","1526860.796","true","0","false","0","13369119","13369119","4","true","false",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","156","CHN","China","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","12068.363","true","0","false","0","105670","105670","4","true","false",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","188","CRI","Costa Rica","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","3534.739","true","0","false","0","30950","30950","4","true","false",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","17131.205","true","0","false","0","150000","150000","4","true","false",
"C","A","20210101","2021","52","2021","842","USA","USA","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6","false","5","u","6","false","147439.602","true","0","false","0","1290974","1290974","4","true","false",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24","false","5","u","24","false","70311.209","true","602.33","false",,"593753.972","593753.972","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","670.754","true","392","false",,"5664.286","5664.286","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","484.954","true","3.83","false",,"4095.266","4095.266","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","554","NZL","New Zealand","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19","false","5","u","19","false","355.994","true","25","false",,"3006.247","3006.247","4","false","true",
"C","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","842","USA","USA","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","68799.507","true","181.5","false",,"580988.172","580988.172","4","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1098345","false","1098345","false","0","false",,"868695.619","868695.619","0","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","55","false","55","false","0","false",,"1489.011","1489.011","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","14195","false","14195","false","0","false",,"177982.067","177982.067","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","3537","false","3537","false","0","false",,"66776.973","66776.973","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","401","false","401","false","0","false",,"3260.239","3260.239","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1079960","false","1079960","false","0","false",,"598447.536","598447.536","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","X","Export","842","USA","USA","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","197","false","197","false","0","false",,"20739.793","20739.793","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","49.34","false","5","u","49.34","false",,"false","0","false",,"874172.658","874172.658","0","false","true",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0.15","false","5","u","0.15","false","9150.42","false","0","false",,"63543.721","63543.721","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0.15","false","5","u","0.15","false","4.5","false","0","false",,"45.902","45.902","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","251","FRA","France","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","25.53","false","5","u","25.53","false","55878.03","false","0","false",,"9955.154","9955.154","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4.1","false","5","u","4.1","false","61.47","false","0","false",,"4070.042","4070.042","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","466","MLI","Mali","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5.15","false","5","u","5.15","false","142.03","false","0","false",,"3246.889","3246.889","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2.04","false","5","u","2.04","false",,"false","0","false",,"57.105","57.105","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","11","false","0","false",,"677.684","677.684","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","94","false","0","false",,"3406.897","3406.897","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","1.74","false","0","false",,"904.443","904.443","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","6650","false","0","false",,"55908.914","55908.914","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","X","Export","842","USA","USA","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1.22","false","5","u","1.22","false","101254.04","false","0","false",,"732355.907","732355.907","0","true","false",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","209","false","5","u","209","false","10438830.341","true","0","false","0","72650153","72650153","4","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","2234.609","true","0","false","0","15552","15552","4","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","32664.233","true","0","false","0","453700","453700","4","false","true",
"C","A","20220101","2022","52","2022","76","BRA","Brazil","X","Export","842","USA","USA","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","204","false","5","u","204","false","10403931.499","true","0","false","0","72180901","72180901","4","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","2822.298","true","0","false",,"23833.335","23833.335","4","false","true",
"C","A","20220101","2022","52","2022","96","BRN","Brunei Darussalam","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","2822.298","true","0","false",,"23833.335","23833.335","4","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","360","false","5","u","360","false","9006","false","0","false",,"193094.432","193094.432","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","55","false","0","false",,"1629.446","1629.446","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","442","false","0","false",,"14467.178","14467.178","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","257","false","0","false",,"2575.61","2575.61","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","130","false","0","false",,"4325.477","4325.477","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","100","false","0","false",,"1976.194","1976.194","0","false","true",
"C","A","20220101","2022","52","2022","100","BGR","Bulgaria","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","850231","Electric generating sets; wind-powered, (excluding those with spark-ignition or compression-ignition internal combustion piston engines)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","26","false","0","false",,"677.905","677.905","0","false","true",
